Analyzer,Size_Date,Photo_date,Week,Treatment,Temp,pH,Trt_Rep,Photo_Rep,File_name,Juvenile_No,Area,Mean,Min,Max
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,1,BA1_x4_1,8,765,86.553,36,166
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,1,BA1_x4_1,9,1540,77.492,35,142
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,1,BA1_x4_1,10,7166,92.823,25,148
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,1,BA1_x4_1,11,5932,95.528,36,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,1,BA1_x4_1,12,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,1,BA1_x4_1,13,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,1,6190,92.352,28,164
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,2,1886,93.251,36,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,3,597,64,31,151
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,4,8493,88.126,37,168
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,5,1200,58.547,28,126
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,6,872,66.093,27,131
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,7,2262,77.248,32,133
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,8,1441,88.391,41,158
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,2,BA1_x4_2,9,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,3,BA1_x4_3,1,629,84.533,42,140
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,3,BA1_x4_3,2,2003,81.987,34,130
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,3,BA1_x4_3,3,6417,81.162,34,122
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,3,BA1_x4_3,4,12169,89.089,34,152
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,3,BA1_x4_3,5,1646,85.397,37,168
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,3,BA1_x4_3,6,1149,82.55,40,176
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,3,BA1_x4_3,7,1557,91.507,54,154
ARK,4/21/20,10/24/17,Week4,BA,hot,low,1,3,BA1_x4_3,8,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,1,2541,74.581,26,159
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,2,3227,64.472,26,133
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,3,3393,74.736,24,166
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,4,4166,93.21,28,159
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,5,745,55.574,29,123
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,6,1641,54.839,26,152
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,7,4943,58.023,18,132
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,8,2536,79.621,27,156
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,9,2967,79.59,28,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,10,407,92.609,42,184
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,11,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,1,BA2_x4_1,12,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,1,1239,53.613,20,129
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,2,2595,71.582,23,136
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,3,2866,70.512,23,169
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,4,15772,79.682,22,131
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,5,1353,77.425,30,154
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,6,861,67.331,29,134
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,7,1407,67.284,26,139
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,8,3028,70.259,26,156
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,9,7889,73.874,22,158
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,10,1135,57.895,22,123
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,11,1073,67.085,25,130
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,12,7161,84.364,24,170
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,2,BA2_x4_2,13,5975,83.449,22,146
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,1,775,75.906,29,169
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,2,1707,81.4,34,170
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,3,704,82.398,46,178
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,4,6914,64.364,18,150
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,5,1082,53.567,24,118
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,6,2401,85.705,26,178
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,7,1347,49.845,21,123
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,8,7625,84.156,21,157
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,9,3362,85.658,30,160
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,10,8626,79.958,25,158
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,11,5649,62.438,23,142
ARK,4/21/20,10/24/17,Week4,BA,hot,low,2,3,BA2_x4_3,12,3893,66.674,23,166
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,1,1235,55.833,23,103
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,2,1378,66.239,25,124
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,3,1540,75.901,32,149
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,4,1572,86.023,32,172
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,5,4716,84.077,25,154
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,6,1182,59.085,24,147
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,7,1218,60.549,21,137
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,8,1059,41.686,17,80
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,9,14147,68.425,21,122
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,10,2320,74.647,30,139
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,11,4224,79.681,30,161
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,12,690,78.546,35,136
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,13,1823,81.945,32,143
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,14,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,15,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,1,BA3_x4_1,16,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,1,1535,102.01,45,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,2,11906,76.455,26,142
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,3,3705,74.517,27,142
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,4,1689,69.9,28,170
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,5,6703,78.084,24,167
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,6,6493,74.013,23,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,7,2411,71.159,23,155
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,8,1445,64.46,26,164
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,9,1015,60.049,25,140
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,10,1261,83.256,33,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,11,8830,71.625,24,133
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,2,BA3_x4_2,12,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,1,3601,64.292,16,141
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,2,1180,46.555,19,152
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,3,4883,82.676,29,144
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,4,1183,58.057,21,127
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,5,1157,58.094,25,133
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,6,2305,76.982,29,140
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,7,14578,70.285,21,121
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,8,4315,81.322,29,160
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,9,724,78.967,36,131
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,10,2209,78.45,25,134
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,11,1376,72.211,27,138
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,12,1592,82.619,33,160
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,13,1675,92.784,35,169
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,14,1032,75.899,33,146
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,15,2097,56.115,18,128
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,16,1460,56.215,23,143
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,17,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,18,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,19,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,20,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,21,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,22,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,3,3,BA3_x4_3,23,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,1,1590,91.86,35,172
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,2,420,84.686,38,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,3,953,90.726,35,148
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,4,1547,81.582,34,154
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,5,968,62.153,24,121
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,6,974,81.221,39,147
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,7,11552,91.682,30,170
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,8,1180,63.875,29,141
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,9,6539,73.123,19,151
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,10,509,63.191,25,135
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,11,2689,82.344,30,168
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,1,BA4_x4_1,12,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,2,BA4_x4_2,1,927,92.625,40,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,2,BA4_x4_2,2,1454,100.952,36,171
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,2,BA4_x4_2,3,3369,53.508,21,136
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,2,BA4_x4_2,4,7931,82.053,21,153
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,2,BA4_x4_2,5,4008,85.609,29,158
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,2,BA4_x4_2,6,9764,70.876,18,145
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,2,BA4_x4_2,7,1372,75.902,28,140
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,3,BA4_x4_3,1,2083,72.771,31,173
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,3,BA4_x4_3,2,1576,90.968,34,150
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,3,BA4_x4_3,3,860,80.801,31,132
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,3,BA4_x4_3,4,801,85.331,34,168
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,3,BA4_x4_3,5,5733,100.894,31,176
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,3,BA4_x4_3,6,11629,86.222,27,151
ARK,4/21/20,10/24/17,Week4,BA,hot,low,4,3,BA4_x4_3,7,9946,80.738,26,168
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,1,16887,88.125,27,171
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,2,1685,75.465,32,144
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,3,2407,73.334,30,164
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,4,1378,105.542,59,184
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,5,1082,81.393,39,180
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,6,1375,54.932,26,128
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,7,6085,64.702,17,134
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,8,12414,90.146,27,171
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,1,BA5_x4_1,9,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,2,BA5_x4_2,1,8787,78.329,18,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,2,BA5_x4_2,2,1322,107.896,44,178
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,2,BA5_x4_2,3,1025,85.735,33,171
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,2,BA5_x4_2,4,860,70.472,38,151
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,2,BA5_x4_2,5,8939,92.269,26,175
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,2,BA5_x4_2,6,10476,87.946,20,164
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,2,BA5_x4_2,7,1879,80.765,24,173
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,2,BA5_x4_2,8,16185,82.829,24,160
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,1,6010,83.682,19,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,2,1032,77.071,39,145
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,3,1398,73.85,29,170
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,4,4264,75.614,23,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,5,4775,64.265,28,138
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,6,11274,73.921,25,136
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,7,2651,78.233,23,156
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,8,8643,90.109,24,173
ARK,4/21/20,10/24/17,Week4,BA,hot,low,5,3,BA5_x4_3,9,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,1,7941,90.173,36,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,2,3824,75.944,27,152
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,3,762,78.933,36,154
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,4,4553,88.677,35,149
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,5,3652,89.796,38,155
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,6,610,90.815,37,154
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,7,2838,75.964,29,140
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,8,1420,85.324,29,170
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,9,740,98.042,52,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,10,8399,90.108,29,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,11,1174,62.259,22,181
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,12,780,62.405,32,119
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,13,3773,84.018,25,175
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,14,3783,89.78,25,191
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,15,1621,77.883,32,172
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,16,2228,88.338,36,162
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,17,1650,77.099,38,142
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,18,4136,101.853,40,168
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,19,9142,81.836,32,138
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,20,1738,66.681,29,140
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,21,694,63.019,30,173
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,22,1956,62.756,22,137
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,23,3392,71.538,28,157
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,24,3168,85.156,33,171
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,25,1633,98.552,34,172
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,26,6120,79.769,27,160
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,27,16648,77.231,20,160
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,28,1184,81.587,36,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,29,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,30,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,1,BA6_x4_1,31,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,1,1290,88.236,25,178
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,2,3495,88.958,21,149
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,3,2137,70.19,30,159
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,4,4462,91.102,41,173
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,5,10814,89.101,23,145
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,6,7795,87.253,27,166
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,7,4177,89.592,29,168
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,8,879,65.225,32,155
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,9,653,68.894,28,117
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,10,5410,46.984,18,130
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,11,4539,43.525,18,120
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,12,839,74.343,30,167
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,13,839,61.695,23,137
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,14,665,43.841,23,137
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,15,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,2,BA6_x4_2,16,NA,NA,NA,NA
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,1,2940,75.441,36,166
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,2,11378,82.95,29,159
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,3,1183,86.194,36,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,4,743,91.241,40,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,5,9894,78.99,23,170
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,6,4530,67.055,23,174
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,7,1564,82.516,25,174
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,8,925,85.497,37,178
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,9,7969,73.778,23,164
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,10,2110,74.846,33,174
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,11,1898,84.59,39,165
ARK,4/21/20,10/24/17,Week4,BA,hot,low,6,3,BA6_x4_3,12,2022,75.471,23,187
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,1,588,107.726,43,179
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,2,1034,92.836,45,145
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,3,2487,73.249,30,161
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,4,606,89.904,37,154
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,5,946,70.062,34,141
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,6,2721,86.417,27,148
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,7,1930,83.445,25,144
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,8,1361,53.182,24,136
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,9,668,51.024,28,134
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,10,3218,93.795,33,156
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,11,2420,81.581,29,143
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,12,3823,67.821,17,141
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,1,BA7_x4_1,13,3027,88.045,32,147
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,2,BA7_x4_2,1,1314,63.673,30,164
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,2,BA7_x4_2,2,2065,63.068,30,167
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,2,BA7_x4_2,3,6687,91.362,26,166
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,2,BA7_x4_2,4,9547,75.201,23,132
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,2,BA7_x4_2,5,607,66.972,28,113
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,2,BA7_x4_2,6,919,72.86,30,156
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,1,1216,88.752,32,138
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,2,2123,84.88,29,172
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,3,2398,81.433,36,161
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,4,9000,78.752,21,146
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,5,6414,91.27,36,153
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,6,7405,70.73,25,154
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,7,803,52.171,19,139
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,8,680,75.828,33,163
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,9,5641,78.009,30,157
ARK,4/21/20,10/24/17,Week4,BA,hot,low,7,3,BA7_x4_3,10,3049,66.305,31,142
ARK,4/21/20,10/24/17,Week4,BA,hot,low,8,1,BA8_x4_1,1,475,80.64,36,150
ARK,4/21/20,10/24/17,Week4,BA,hot,low,8,1,BA8_x4_1,2,1255,63.399,28,126
ARK,4/21/20,10/24/17,Week4,BA,hot,low,8,1,BA8_x4_1,3,1131,94.17,35,148
ARK,4/21/20,10/24/17,Week4,BA,hot,low,8,1,BA8_x4_1,4,8742,76.554,30,148
ARK,4/21/20,10/24/17,Week4,BA,hot,low,8,1,BA8_x4_1,5,982,81.563,36,127
ARK,4/21/20,10/24/17,Week4,BA,hot,low,8,1,BA8_x4_1,6,5495,73.87,23,128
ARK,4/21/20,10/24/17,Week4,BA,hot,low,8,1,BA8_x4_1,7,481,89.767,45,156
